name,rating,location,niche_grade,acceptance_rate (%),net_price ($),SAT_range,city,state,SAT_low,SAT_high,SAT_average,state_full,state_lat,state_lng,city_lat,city_lng,college_lat,college_lng
Columbia International University,680,"Columbia, SC",B,48,18242.0,930-1140,Columbia,SC,930.0,1140.0,1035.0,South Carolina,33.836081,-81.163725,34.0007104,-81.0348144,34.0730233,-81.0739134
Texas Woman's University,681,"Denton, TX",B,93,9830.0,930-1150,Denton,TX,930.0,1150.0,1040.0,Texas,31.968599,-99.901813,33.2148412,-97.1330683,33.2272211,-97.127052
Millikin University,682,"Decatur, IL",B,71,22138.0,950-1200,Decatur,IL,950.0,1200.0,1075.0,Illinois,40.633125,-89.398528,39.8403147,-88.9548001,39.84307769999999,-88.97489399999999
Brigham Young University - Hawaii,683,"Laie, HI",B,97,12679.0,1080-1260,Laie,HI,1080.0,1260.0,1170.0,Hawaii,19.898682,-155.665857,21.6482858,-157.9225549,21.6422084,-157.9262121
Lyon College,684,"Batesville, AR",B,44,17921.0,1040-1200,Batesville,AR,1040.0,1200.0,1120.0,Arkansas,35.20105,-91.831833,35.769799,-91.6409721,35.7792058,-91.6283696
East Central University,685,"Ada, OK",B,59,9893.0,930-1140,Ada,OK,930.0,1140.0,1035.0,Oklahoma,35.007752,-97.092877,34.774531,-96.6783449,34.7728989,-96.6598184
Molloy College,686,"Rockville Centre, NY",B,78,28500.0,1050-1240,Rockville Centre,NY,1050.0,1240.0,1145.0,New York,43.299428,-74.217933,40.65871380000001,-73.6412406,40.6862503,-73.6272086
Massachusetts College of Pharmacy & Health Sciences,687,"Boston, MA",B,85,39112.0,1010-1240,Boston,MA,1010.0,1240.0,1125.0,Massachusetts,42.407211,-71.382437,42.3600825,-71.0588801,42.3367556,-71.1012629
University of Wisconsin - River Falls,688,"River Falls, WI",B,79,13530.0,,River Falls,WI,,,,Wisconsin,43.78444,-88.787868,44.8613563,-92.6238082,44.8530003,-92.6222324
SUNY Farmingdale State College,689,"Farmingdale, NY",B,55,7481.0,990-1150,Farmingdale,NY,990.0,1150.0,1070.0,New York,43.299428,-74.217933,40.7325997,-73.4454009,40.7529512,-73.4267093
Linfield University,690,"Mcminnville, OR",B,82,29521.0,1040-1230,Mcminnville,OR,1040.0,1230.0,1135.0,Oregon,43.804133,-120.554201,45.2107513,-123.1944873,45.2006802,-123.1993365
SUNY Polytechnic Institute,691,"Utica, NY",B,69,14420.0,1000-1360,Utica,NY,1000.0,1360.0,1180.0,New York,43.299428,-74.217933,43.100903,-75.232664,43.1375122,-75.227333
Menlo College,692,"Atherton, CA",B,63,27233.0,920-1150,Atherton,CA,920.0,1150.0,1035.0,California,36.778261,-119.417932,37.4613272,-122.197743,37.4569379,-122.1916154
Houghton College,693,"Houghton, NY",B,81,23992.0,1060-1320,Houghton,NY,1060.0,1320.0,1190.0,New York,43.299428,-74.217933,42.4233981,-78.1572319,42.4261436,-78.155632
University of North Alabama,694,"Florence, AL",B,89,14033.0,1020-1180,Florence,AL,1020.0,1180.0,1100.0,Alabama,32.318231,-86.902298,34.79981,-87.677251,34.8074692,-87.68129379999999
Salish Kootenai College,695,"Pablo, MT",B,100,8223.0,,Pablo,MT,,,,Montana,46.879682,-110.362566,47.6013252,-114.1223361,47.597485,-114.111796
Alcorn State University,696,"Alcorn State, MS",B,58,13907.0,800-970,Alcorn State,MS,800.0,970.0,885.0,Mississippi,32.354668,-89.398528,31.877778,-91.139167,31.8742035,-91.1372924
University of Missouri - St. Louis,697,"St. Louis, MO",B,73,7977.0,1030-1230,St. Louis,MO,1030.0,1230.0,1130.0,Missouri,37.964253,-91.831833,38.6270025,-90.1994042,38.7092187,-90.3083223
Dallas Baptist University,698,"Dallas, TX",B,90,27259.0,1030-1250,Dallas,TX,1030.0,1250.0,1140.0,Texas,31.968599,-99.901813,32.7766642,-96.7969879,32.7100766,-96.9469828
Youngstown State University,699,"Youngstown, OH",B,67,11616.0,970-1180,Youngstown,OH,970.0,1180.0,1075.0,Ohio,40.417287,-82.907123,41.0997803,-80.6495194,41.1066413,-80.6480952
Midwestern State University,700,"Wichita Falls, TX",B,79,9799.0,930-1120,Wichita Falls,TX,930.0,1120.0,1025.0,Texas,31.968599,-99.901813,33.9137085,-98.4933873,33.8713557,-98.5215656
Fort Hays State University,701,"Hays, KS",B,91,12108.0,,Hays,KS,,,,Kansas,39.011902,-98.484246,38.8791783,-99.3267702,38.8714463,-99.3444887
Wisconsin Lutheran College,702,"Milwaukee, WI",B,89,21836.0,1020-1290,Milwaukee,WI,1020.0,1290.0,1155.0,Wisconsin,43.78444,-88.787868,43.0389025,-87.9064736,43.0368332,-88.0226922
McMurry University,703,"Abilene, TX",B,45,21719.0,940-1100,Abilene,TX,940.0,1100.0,1020.0,Texas,31.968599,-99.901813,32.4487364,-99.73314390000002,32.43038,-99.749702
Lewis University,704,"Romeoville, IL",B,64,19520.0,1010-1200,Romeoville,IL,1010.0,1200.0,1105.0,Illinois,40.633125,-89.398528,41.6475306,-88.0895061,41.6050295,-88.0805608
Alverno College,705,"Milwaukee, WI",B,69,18384.0,770-1050,Milwaukee,WI,770.0,1050.0,910.0,Wisconsin,43.78444,-88.787868,43.0389025,-87.9064736,42.9834571,-87.96498590000002
Lebanon Valley College,706,"Annville, PA",B,80,27459.0,1050-1270,Annville,PA,1050.0,1270.0,1160.0,Pennsylvania,41.203322,-77.194525,40.3295359,-76.51524429999999,40.3337415,-76.51507959999999
Old Dominion University,707,"Norfolk, VA",B,89,16681.0,980-1180,Norfolk,VA,980.0,1180.0,1080.0,Virginia,37.431573,-78.656894,36.8507689,-76.28587259999999,36.8853052,-76.3058746
Radford University,708,"Radford, VA",B,75,14981.0,890-1060,Radford,VA,890.0,1060.0,975.0,Virginia,37.431573,-78.656894,37.13179239999999,-80.5764477,37.1395334,-80.5511003
University of South Carolina - Upstate,709,"Spartanburg, SC",B,58,15838.0,920-1110,Spartanburg,SC,920.0,1110.0,1015.0,South Carolina,33.836081,-81.163725,34.9495672,-81.9320482,34.9996102,-81.9711555
Kennesaw State University,710,"Kennesaw, GA",B,75,17175.0,1050-1230,Kennesaw,GA,1050.0,1230.0,1140.0,Georgia,32.157435,-82.907123,34.0234337,-84.6154897,34.0381785,-84.5826712
University of Houston - Downtown,711,"Houston, TX",B,89,7159.0,920-1080,Houston,TX,920.0,1080.0,1000.0,Texas,31.968599,-99.901813,29.7604267,-95.3698028,29.7662579,-95.3593594
University of Saint Joseph,712,"West Hartford, CT",B,77,21602.0,1000-1230,West Hartford,CT,1000.0,1230.0,1115.0,Connecticut,41.603221,-73.087749,41.7620842,-72.7420151,41.7822232,-72.7305454
Saint Mary's University of Minnesota,713,"Winona, MN",B,92,20369.0,1030-1200,Winona,MN,1030.0,1200.0,1115.0,Minnesota,46.729553,-94.6859,44.0553908,-91.6663523,44.0447724,-91.6957837
University of Lynchburg,714,"Lynchburg, VA",B,91,24987.0,970-1170,Lynchburg,VA,970.0,1170.0,1070.0,Virginia,37.431573,-78.656894,37.4137536,-79.14224639999999,37.4006,-79.183153
Judson University,715,"Elgin, IL",B,39,18641.0,880-1100,Elgin,IL,880.0,1100.0,990.0,Illinois,40.633125,-89.398528,42.0354084,-88.2825668,42.0598923,-88.2901334
University of Nevada Las Vegas,716,"Las Vegas, NV",B,81,12403.0,1030-1250,Las Vegas,NV,1030.0,1250.0,1140.0,Nevada,38.80261,-116.419389,36.1699412,-115.1398296,36.1074857,-115.1434507
Aquinas College - Michigan,717,"Grand Rapids, MI",B,69,19613.0,1000-1210,Grand Rapids,MI,1000.0,1210.0,1105.0,Michigan,44.314844,-85.602364,42.9633599,-85.6680863,42.9604684,-85.626114
Slippery Rock University,718,"Slippery Rock, PA",B,71,18144.0,1000-1170,Slippery Rock,PA,1000.0,1170.0,1085.0,Pennsylvania,41.203322,-77.194525,41.0639506,-80.0564468,41.0603168,-80.05076100000001
Bethel University - Minnesota,719,"St. Paul, MN",B,79,26468.0,1030-1290,St. Paul,MN,1030.0,1290.0,1160.0,Minnesota,46.729553,-94.6859,44.9537029,-93.0899578,45.0581634,-93.1619007
Wentworth Institute of Technology,720,"Boston, MA",B,69,37322.0,1060-1270,Boston,MA,1060.0,1270.0,1165.0,Massachusetts,42.407211,-71.382437,42.3600825,-71.0588801,42.3370447,-71.0965415
Pacific Union College,721,"Angwin, CA",B,53,22585.0,930-1190,Angwin,CA,930.0,1190.0,1060.0,California,36.778261,-119.417932,38.5757402,-122.4499796,38.5698777,-122.4394834
Lycoming College,722,"Williamsport, PA",B,62,20036.0,1040-1220,Williamsport,PA,1040.0,1220.0,1130.0,Pennsylvania,41.203322,-77.194525,41.2411897,-77.00107860000001,41.2446263,-76.9982694
Belmont University,723,"Nashville, TN",B,84,36976.0,1130-1320,Nashville,TN,1130.0,1320.0,1225.0,Tennessee,35.517491,-86.580447,36.1626638,-86.7816016,36.1329081,-86.7941702
University of New Mexico,724,"Albuquerque, NM",B,94,11368.0,970-1290,Albuquerque,NM,970.0,1290.0,1130.0,New Mexico,34.97273,-105.032363,35.0843859,-106.650422,35.0843187,-106.6197812
University of Southern Indiana,725,"Evansville, IN",B,93,13360.0,980-1170,Evansville,IN,980.0,1170.0,1075.0,Indiana,40.551217,-85.602364,37.9715592,-87.5710898,37.9518299,-87.6693278
University of Redlands,726,"Redlands, CA",B,76,31180.0,1070-1270,Redlands,CA,1070.0,1270.0,1170.0,California,36.778261,-119.417932,34.0563884,-117.2058765,34.0627062,-117.1632608
Stanbridge University - Orange County,727,"Irvine, CA",B,63,25054.0,,Irvine,CA,,,,California,36.778261,-119.417932,33.6845673,-117.8265049,33.6788293,-117.857653
St. Ambrose University,728,"Davenport, IA",B,77,26561.0,1070-1270,Davenport,IA,1070.0,1270.0,1170.0,Iowa,41.878003,-93.097702,41.5236437,-90.5776367,41.5400856,-90.5816132
Arkansas State University,729,"Jonesboro, AR",B,80,13281.0,1010-1220,Jonesboro,AR,1010.0,1220.0,1115.0,Arkansas,35.20105,-91.831833,35.84229670000001,-90.704279,35.8430861,-90.6748589
Palm Beach Atlantic University,730,"West Palm Beach, FL",B,95,25908.0,980-1200,West Palm Beach,FL,980.0,1200.0,1090.0,Florida,27.664827,-81.515754,26.7153424,-80.0533746,26.7047472,-80.0504326
Metropolitan College of New York,731,"New York, NY",B,32,14687.0,,New York,NY,,,,New York,43.299428,-74.217933,40.7127753,-74.0059728,40.7085735,-74.0149887
Olivet Nazarene University,732,"Bourbonnais, IL",B,58,21043.0,960-1180,Bourbonnais,IL,960.0,1180.0,1070.0,Illinois,40.633125,-89.398528,41.1760108,-87.87952299999999,41.1545555,-87.8712182
Penn State Worthington Scranton,733,"Dunmore, PA",B,82,17495.0,970-1150,Dunmore,PA,970.0,1150.0,1060.0,Pennsylvania,41.203322,-77.194525,41.4198027,-75.63241119999999,41.4402189,-75.6204728
Northwood University - Midland,734,"Midland, MI",B,79,20610.0,960-1190,Midland,MI,960.0,1190.0,1075.0,Michigan,44.314844,-85.602364,43.6155825,-84.2472116,43.6301146,-84.2744061
Augsburg University,735,"Minneapolis, MN",B,76,25311.0,1060-1300,Minneapolis,MN,1060.0,1300.0,1180.0,Minnesota,46.729553,-94.6859,44.977753,-93.2650108,44.9659238,-93.24068400000002
University of Hawaii at Hilo,736,"Hilo, HI",B,52,14338.0,990-1170,Hilo,HI,990.0,1170.0,1080.0,Hawaii,19.898682,-155.665857,19.7241106,-155.0868193,19.7011389,-155.0814464
University of Charleston,737,"Charleston, WV",B,50,21941.0,940-1140,Charleston,WV,940.0,1140.0,1040.0,West Virginia,38.597626,-80.454903,38.3498195,-81.6326234,38.3327567,-81.6159277
William Paterson University of New Jersey,738,"Wayne, NJ",B,75,15096.0,890-1090,Wayne,NJ,890.0,1090.0,990.0,New Jersey,40.058324,-74.405661,40.92537249999999,-74.2765441,40.9473619,-74.1967319
University of New Haven,739,"West Haven, CT",B,83,34353.0,1030-1220,West Haven,CT,1030.0,1220.0,1125.0,Connecticut,41.603221,-73.087749,41.2705484,-72.9469711,41.2906121,-72.9615489
Saint Mary-of-the-Woods College,740,"St. Mary Of The Woods, IN",B,67,17088.0,930-1120,St. Mary Of The Woods,IN,930.0,1120.0,1025.0,Indiana,40.551217,-85.602364,39.5107254,-87.46697290000002,39.5070533,-87.46151730000001
University of Detroit Mercy,741,"Detroit, MI",B,77,18338.0,1060-1250,Detroit,MI,1060.0,1250.0,1155.0,Michigan,44.314844,-85.602364,42.331427,-83.0457538,42.4140934,-83.1379434
Ohio Wesleyan University,742,"Delaware, OH",B,67,27242.0,990-1250,Delaware,OH,990.0,1250.0,1120.0,Ohio,40.417287,-82.907123,40.2986724,-83.067965,40.2965764,-83.07100779999999
Penn State Schuylkill,743,"Schuylkill Haven, PA",B,74,17481.0,890-1100,Schuylkill Haven,PA,890.0,1100.0,995.0,Pennsylvania,41.203322,-77.194525,40.6306464,-76.171054,40.6406264,-76.16764839999999
Rocky Mountain College,744,"Billings, MT",B,59,18999.0,940-1170,Billings,MT,940.0,1170.0,1055.0,Montana,46.879682,-110.362566,45.7832856,-108.5006904,45.79659669999999,-108.5581513
California State University - Stanislaus,745,"Turlock, CA",B,89,7069.0,810-1030,Turlock,CA,810.0,1030.0,920.0,California,36.778261,-119.417932,37.4945743,-120.8459786,37.525398,-120.8554591
Texas A&M University - Commerce,746,"Commerce, TX",B,43,12477.0,950-1150,Commerce,TX,950.0,1150.0,1050.0,Texas,31.968599,-99.901813,33.2470567,-95.8999656,30.6090918,-96.3337124
University of Central Arkansas,747,"Conway, AR",B,90,14796.0,960-1160,Conway,AR,960.0,1160.0,1060.0,Arkansas,35.20105,-91.831833,35.0886963,-92.4421011,35.0780939,-92.4578916
Milwaukee Institute of Art & Design,748,"Milwaukee, WI",B,68,25557.0,,Milwaukee,WI,,,,Wisconsin,43.78444,-88.787868,43.0389025,-87.9064736,43.0309118,-87.90792309999999
University of Sioux Falls,749,"Sioux Falls, SD",B,91,19744.0,1070-1230,Sioux Falls,SD,1070.0,1230.0,1150.0,South Dakota,43.969515,-99.901813,43.5460223,-96.731265,43.5321764,-96.7390169
Southern Adventist University,750,"Collegedale, TN",B,100,23623.0,920-1180,Collegedale,TN,920.0,1180.0,1050.0,Tennessee,35.517491,-86.580447,35.0531301,-85.0502276,35.0482015,-85.05195069999999
Saint Martin's University,751,"Lacey, WA",B,96,24596.0,970-1170,Lacey,WA,970.0,1170.0,1070.0,Washington,47.751074,-120.740139,47.0358969,-122.8232553,47.0407318,-122.8154094
Mount Carmel College of Nursing,752,"Columbus, OH",B,74,15560.0,,Columbus,OH,,,,Ohio,40.417287,-82.907123,39.9611755,-82.99879419999999,39.9563143,-83.02118999999999
Nicholls State University,753,"Thibodaux, LA",B,88,11545.0,1000-1170,Thibodaux,LA,1000.0,1170.0,1085.0,Louisiana,31.244823,-92.145024,29.7957633,-90.822871,29.7907128,-90.8028699
Wichita State University,754,"Wichita, KS",B,92,13849.0,1030-1270,Wichita,KS,1030.0,1270.0,1150.0,Kansas,39.011902,-98.484246,37.68717609999999,-97.330053,37.7186367,-97.29414140000002
Mount Mary University,755,"Milwaukee, WI",B,58,20156.0,880-990,Milwaukee,WI,880.0,990.0,935.0,Wisconsin,43.78444,-88.787868,43.0389025,-87.9064736,43.0724777,-88.0312099
Utica College,756,"Utica, NY",B,87,22474.0,830-1050,Utica,NY,830.0,1050.0,940.0,New York,43.299428,-74.217933,43.100903,-75.232664,43.0949906,-75.2711748
Geneva College,757,"Beaver Falls, PA",B,53,19400.0,1020-1240,Beaver Falls,PA,1020.0,1240.0,1130.0,Pennsylvania,41.203322,-77.194525,40.7520097,-80.31922949999999,40.7728309,-80.3211589
San Jose State University,758,"San Jose, CA",B,64,14471.0,1020-1260,San Jose,CA,1020.0,1260.0,1140.0,California,36.778261,-119.417932,37.3382082,-121.8863286,37.3351874,-121.8810715
University of Connecticut - Avery Point,759,"Groton, CT",B,94,7488.0,1010-1200,Groton,CT,1010.0,1200.0,1105.0,Connecticut,41.603221,-73.087749,41.3497456,-72.0790717,41.3179294,-72.0647414
Siena College,760,"Loudonville, NY",B,81,27997.0,1020-1220,Loudonville,NY,1020.0,1220.0,1120.0,New York,43.299428,-74.217933,42.7048009,-73.7548424,42.7188319,-73.7510482
Musicians Institute,761,"Hollywood, CA",B,69,34835.0,,Hollywood,CA,,,,California,36.778261,-119.417932,34.0928092,-118.3286614,34.1007003,-118.3374328
Young Harris College,762,"Young Harris, GA",B,65,18431.0,950-1130,Young Harris,GA,950.0,1130.0,1040.0,Georgia,32.157435,-82.907123,34.9331453,-83.8471223,34.932492,-83.84682
University of Wisconsin - Stevens Point,763,"Stevens Point, WI",B,85,12797.0,,Stevens Point,WI,,,,Wisconsin,43.78444,-88.787868,44.52357920000001,-89.574563,44.52944910000001,-89.57137759999999
Angelo State University,764,"San Angelo, TX",B,77,12169.0,930-1120,San Angelo,TX,930.0,1120.0,1025.0,Texas,31.968599,-99.901813,31.4637723,-100.4370375,31.4382686,-100.4602762
Goshen College,765,"Goshen, IN",B,63,19772.0,1010-1210,Goshen,IN,1010.0,1210.0,1110.0,Indiana,40.551217,-85.602364,41.5868377,-85.8267552,41.5637669,-85.8280851
School of Visual Arts,766,"New York, NY",B,71,49548.0,1080-1350,New York,NY,1080.0,1350.0,1215.0,New York,43.299428,-74.217933,40.7127753,-74.0059728,40.7387621,-73.9822546
Hampshire College,767,"Amherst, MA",B,63,35499.0,,Amherst,MA,,,,Massachusetts,42.407211,-71.382437,42.3732216,-72.5198537,42.3256097,-72.5312799
College of Our Lady of the Elms,768,"Chicopee, MA",B,75,23871.0,970-1130,Chicopee,MA,970.0,1130.0,1050.0,Massachusetts,42.407211,-71.382437,42.1487043,-72.6078672,42.14238,-72.6016765
Anderson University - South Carolina,769,"Anderson, SC",B,69,21599.0,860-1210,Anderson,SC,860.0,1210.0,1035.0,South Carolina,33.836081,-81.163725,34.5034394,-82.6501332,34.5146119,-82.63947979999999
Penn State Mont Alto,770,"Mont Alto, PA",B,76,20334.0,970-1180,Mont Alto,PA,970.0,1180.0,1075.0,Pennsylvania,41.203322,-77.194525,39.8442593,-77.55832319999999,39.8407505,-77.543306
Kansas Wesleyan University,771,"Salina, KS",B,61,21831.0,970-1110,Salina,KS,970.0,1110.0,1040.0,Kansas,39.011902,-98.484246,38.8402805,-97.6114237,38.8135523,-97.609081
Lancaster Bible College - Capital Seminary & Graduate School,772,"Lancaster, PA",B,96,22402.0,980-1180,Lancaster,PA,980.0,1180.0,1080.0,Pennsylvania,41.203322,-77.194525,40.0378755,-76.3055144,40.073488,-76.288094
SUNY Fredonia,773,"Fredonia, NY",B,71,14631.0,990-1200,Fredonia,NY,990.0,1200.0,1095.0,New York,43.299428,-74.217933,42.4400576,-79.3317105,42.4538665,-79.34036329999999
Franciscan University of Steubenville,774,"Steubenville, OH",B,77,26356.0,1090-1300,Steubenville,OH,1090.0,1300.0,1195.0,Ohio,40.417287,-82.907123,40.3697905,-80.63396379999999,40.37720909999999,-80.6243999
Penn State Harrisburg,775,"Middletown, PA",B,88,22306.0,1050-1290,Middletown,PA,1050.0,1290.0,1170.0,Pennsylvania,41.203322,-77.194525,40.199814,-76.7310806,40.2042735,-76.7451707
Texas Lutheran University,776,"Seguin, TX",B,56,19896.0,990-1160,Seguin,TX,990.0,1160.0,1075.0,Texas,31.968599,-99.901813,29.5688411,-97.9647269,29.57319489999999,-97.9847891
Alma College,777,"Alma, MI",B,62,23180.0,1030-1230,Alma,MI,1030.0,1230.0,1130.0,Michigan,44.314844,-85.602364,43.3789694,-84.66023539999999,43.3807565,-84.6728043
Central Washington University,778,"Ellensburg, WA",B,85,16014.0,950-1170,Ellensburg,WA,950.0,1170.0,1060.0,Washington,47.751074,-120.740139,46.9965144,-120.5478474,47.0073154,-120.5362805
McKendree University,779,"Lebanon, IL",B,63,21764.0,860-1270,Lebanon,IL,860.0,1270.0,1065.0,Illinois,40.633125,-89.398528,38.6039375,-89.80731949999999,38.6077977,-89.8155938
North Greenville University,780,"Tigerville, SC",B,63,19124.0,870-1240,Tigerville,SC,870.0,1240.0,1055.0,South Carolina,33.836081,-81.163725,35.06997680000001,-82.36904109999999,35.0691604,-82.37043179999999
Walla Walla University,781,"College Place, WA",B,100,22135.0,920-1210,College Place,WA,920.0,1210.0,1065.0,Washington,47.751074,-120.740139,46.0493026,-118.3883012,46.0464498,-118.3915808
Woodbury University,782,"Burbank, CA",B,66,26349.0,940-1220,Burbank,CA,940.0,1220.0,1080.0,California,36.778261,-119.417932,34.1808392,-118.3089661,34.2076585,-118.3412543
California State University - Los Angeles,783,"Los Angeles, CA",B,48,3255.0,890-1080,Los Angeles,CA,890.0,1080.0,985.0,California,36.778261,-119.417932,34.0522342,-118.2436849,34.0667698,-118.1684392
Millersville University of Pennsylvania,784,"Millersville, PA",B,79,21505.0,980-1170,Millersville,PA,980.0,1170.0,1075.0,Pennsylvania,41.203322,-77.194525,39.9978764,-76.3541274,39.9987943,-76.3527392
Mount St. Mary's University,785,"Emmitsburg, MD",B,75,29283.0,990-1200,Emmitsburg,MD,990.0,1200.0,1095.0,Maryland,39.045755,-76.641271,39.7045417,-77.32693069999999,39.6799914,-77.3486971
New York Film Academy - Los Angeles,786,"Burbank, CA",B,100,43409.0,,Burbank,CA,,,,California,36.778261,-119.417932,34.1808392,-118.3089661,34.1520127,-118.3353948
Bloomsburg University,787,"Bloomsburg, PA",B,84,18075.0,950-1150,Bloomsburg,PA,950.0,1150.0,1050.0,Pennsylvania,41.203322,-77.194525,41.003698,-76.4549457,41.0081119,-76.4472749
Penn State Hazleton,788,"Hazleton, PA",B,86,19174.0,930-1140,Hazleton,PA,930.0,1140.0,1035.0,Pennsylvania,41.203322,-77.194525,40.9584181,-75.97464719999999,40.9827191,-76.0287123
Eastern Connecticut State University,789,"Willimantic, CT",B,64,18572.0,,Willimantic,CT,,,,Connecticut,41.603221,-73.087749,41.7106543,-72.2081338,41.7214436,-72.21775269999999
Washburn University,790,"Topeka, KS",B,100,13752.0,,Topeka,KS,,,,Kansas,39.011902,-98.484246,39.0473451,-95.6751576,39.0334661,-95.7019537
SUNY Geneseo,791,"Geneseo, NY",B,65,17341.0,1120-1310,Geneseo,NY,1120.0,1310.0,1215.0,New York,43.299428,-74.217933,42.795896,-77.816947,42.79600689999999,-77.82386269999999
Arizona State University - Polytechnic Campus,792,"Mesa, AZ",B,84,11447.0,1120-1300,Mesa,AZ,1120.0,1300.0,1210.0,Arizona,34.048928,-111.093731,33.4151843,-111.8314724,33.3060092,-111.6785238
Springfield College - Massachusetts,793,"Springfield, MA",B,68,29706.0,1020-1220,Springfield,MA,1020.0,1220.0,1120.0,Massachusetts,42.407211,-71.382437,42.1014831,-72.589811,42.1034769,-72.5557675
University of Houston - Victoria,794,"Victoria, TX",B,56,10063.0,930-1090,Victoria,TX,930.0,1090.0,1010.0,Texas,31.968599,-99.901813,28.8052674,-97.0035982,28.8166264,-96.9784322
Buena Vista University,795,"Storm Lake, IA",B,57,18449.0,930-1110,Storm Lake,IA,930.0,1110.0,1020.0,Iowa,41.878003,-93.097702,42.6430359,-95.2019399,42.6410428,-95.2097352
Viterbo University,796,"La Crosse, WI",B,77,20747.0,1050-1270,La Crosse,WI,1050.0,1270.0,1160.0,Wisconsin,43.78444,-88.787868,43.8137751,-91.2519017,43.80212179999999,-91.2451143
University of Michigan - Flint,797,"Flint, MI",B,66,12153.0,970-1220,Flint,MI,970.0,1220.0,1095.0,Michigan,44.314844,-85.602364,43.0125274,-83.6874562,43.0199325,-83.6881932
Cornerstone University,798,"Grand Rapids, MI",B,78,19923.0,950-1190,Grand Rapids,MI,950.0,1190.0,1070.0,Michigan,44.314844,-85.602364,42.9633599,-85.6680863,42.98105959999999,-85.59586879999999
Northern Illinois University,799,"Dekalb, IL",B,48,18346.0,940-1170,Dekalb,IL,940.0,1170.0,1055.0,Illinois,40.633125,-89.398528,41.9295355,-88.74991279999999,41.934233,-88.774069
University of Colorado - Colorado Springs,800,"Colorado Springs, CO",B,87,16221.0,1020-1230,Colorado Springs,CO,1020.0,1230.0,1125.0,Colorado,39.550051,-105.782067,38.8338816,-104.8213634,38.8914247,-104.7971819
